evidence_id,car_id,car_code,theme,source_name,source_url,download_date,source_version,geometry_operation,area_ha,percent_of_property,confidence,interpretation,limitation,created_at
EV-CAR04-DESM-101,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,10.7486,0.1197,Alta,Sobreposição de 10.75 ha (0.12%) com Desmatamento.,,2026-06-14T21:58:41.923657+00:00
EV-CAR04-DESM-102,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,7.4235,0.0827,Alta,Sobreposição de 7.42 ha (0.08%) com Desmatamento.,,2026-06-14T21:58:41.944599+00:00
EV-CAR04-DESM-103,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,76.5251,0.8526,Alta,Sobreposição de 76.53 ha (0.85%) com Desmatamento.,,2026-06-14T21:58:41.963549+00:00
EV-CAR04-DESM-104,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,2.1692,0.0242,Alta,Sobreposição de 2.17 ha (0.02%) com Desmatamento.,,2026-06-14T21:58:41.982498+00:00
EV-CAR04-DESM-105,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,4.3692,0.0487,Alta,Sobreposição de 4.37 ha (0.05%) com Desmatamento.,,2026-06-14T21:58:42.001448+00:00
EV-CAR04-DESM-106,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,0.7882,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com Desmatamento.,,2026-06-14T21:58:42.019401+00:00
EV-CAR04-DESM-107,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,11.6641,0.1299,Alta,Sobreposição de 11.66 ha (0.13%) com Desmatamento.,,2026-06-14T21:58:42.035357+00:00
EV-CAR04-DESM-108,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,20.2282,0.2254,Alta,Sobreposição de 20.23 ha (0.23%) com Desmatamento.,,2026-06-14T21:58:42.055304+00:00
EV-CAR04-DESM-109,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,44.8341,0.4995,Alta,Sobreposição de 44.83 ha (0.50%) com Desmatamento.,,2026-06-14T21:58:42.069266+00:00
EV-CAR04-DESM-110,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,18.5746,0.2069,Alta,Sobreposição de 18.57 ha (0.21%) com Desmatamento.,,2026-06-14T21:58:42.085224+00:00
EV-CAR04-DESM-111,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,3.0677,0.0342,Alta,Sobreposição de 3.07 ha (0.03%) com Desmatamento.,,2026-06-14T21:58:42.103177+00:00
EV-CAR04-DESM-112,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,3.5788,0.0399,Alta,Sobreposição de 3.58 ha (0.04%) com Desmatamento.,,2026-06-14T21:58:42.124120+00:00
EV-CAR04-DESM-113,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,0.3972,0.0044,Alta,Sobreposição de 0.40 ha (0.00%) com Desmatamento.,,2026-06-14T21:58:42.143069+00:00
EV-CAR04-DESM-114,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,5.9393,0.0662,Alta,Sobreposição de 5.94 ha (0.07%) com Desmatamento.,,2026-06-14T21:58:42.158029+00:00
EV-CAR04-DESM-115,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,2.1022,0.0234,Alta,Sobreposição de 2.10 ha (0.02%) com Desmatamento.,,2026-06-14T21:58:42.173986+00:00
EV-CAR04-DESM-116,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,14.0058,0.156,Alta,Sobreposição de 14.01 ha (0.16%) com Desmatamento.,,2026-06-14T21:58:42.192936+00:00
EV-CAR04-DESM-117,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,6.3918,0.0712,Alta,Sobreposição de 6.39 ha (0.07%) com Desmatamento.,,2026-06-14T21:58:42.208894+00:00
EV-CAR04-DESM-118,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,0.0672,0.0007,Alta,Sobreposição de 0.07 ha (0.00%) com Desmatamento.,,2026-06-14T21:58:42.229838+00:00
EV-CAR04-DESM-119,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,10.6585,0.1187,Alta,Sobreposição de 10.66 ha (0.12%) com Desmatamento.,,2026-06-14T21:58:42.249784+00:00
EV-CAR04-DESM-120,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,40.492,0.4511,Alta,Sobreposição de 40.49 ha (0.45%) com Desmatamento.,,2026-06-14T21:58:42.270728+00:00
EV-CAR04-DESM-121,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,3.6971,0.0412,Alta,Sobreposição de 3.70 ha (0.04%) com Desmatamento.,,2026-06-14T21:58:42.375447+00:00
EV-CAR04-DESM-122,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,26.911,0.2998,Alta,Sobreposição de 26.91 ha (0.30%) com Desmatamento.,,2026-06-14T21:58:42.432297+00:00
EV-CAR04-DESM-123,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,6.1959,0.069,Alta,Sobreposição de 6.20 ha (0.07%) com Desmatamento.,,2026-06-14T21:58:42.451245+00:00
EV-CAR04-DESM-124,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,6.5205,0.0726,Alta,Sobreposição de 6.52 ha (0.07%) com Desmatamento.,,2026-06-14T21:58:42.469197+00:00
EV-CAR04-DESM-125,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,1.8425,0.0205,Alta,Sobreposição de 1.84 ha (0.02%) com Desmatamento.,,2026-06-14T21:58:42.490142+00:00
EV-CAR04-DESM-126,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,10.3586,0.1154,Alta,Sobreposição de 10.36 ha (0.12%) com Desmatamento.,,2026-06-14T21:58:42.507096+00:00
EV-CAR04-DESM-127,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,7.8458,0.0874,Alta,Sobreposição de 7.85 ha (0.09%) com Desmatamento.,,2026-06-14T21:58:42.527044+00:00
EV-CAR04-DESM-128,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,0.2071,0.0023,Alta,Sobreposição de 0.21 ha (0.00%) com Desmatamento.,,2026-06-14T21:58:42.546989+00:00
EV-CAR04-DESM-129,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,66.9837,0.7463,Alta,Sobreposição de 66.98 ha (0.75%) com Desmatamento.,,2026-06-14T21:58:42.563944+00:00
EV-CAR04-IBAMA-105,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,138.7706,1.546,Alta,Sobreposição de 138.77 ha (1.55%) com Embargos IBAMA.,,2026-06-14T23:41:31.793484+00:00
EV-CAR04-IBAMA-106,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,25.5954,0.2852,Alta,Sobreposição de 25.60 ha (0.29%) com Embargos IBAMA.,,2026-06-14T23:41:31.809443+00:00
EV-CAR04-IBAMA-107,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,66.4633,0.7405,Alta,Sobreposição de 66.46 ha (0.74%) com Embargos IBAMA.,,2026-06-14T23:41:31.824401+00:00
EV-CAR04-IBAMA-108,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,60.357,0.6724,Alta,Sobreposição de 60.36 ha (0.67%) com Embargos IBAMA.,,2026-06-14T23:41:31.840359+00:00
EV-CAR04-IBAMA-109,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,44.4755,0.4955,Alta,Sobreposição de 44.48 ha (0.50%) com Embargos IBAMA.,,2026-06-14T23:41:31.856316+00:00
EV-CAR04-IBAMA-110,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,12.0762,0.1345,Alta,Sobreposição de 12.08 ha (0.13%) com Embargos IBAMA.,,2026-06-14T23:41:31.871276+00:00
EV-CAR04-IBAMA-111,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,0.0003,0.0,Alta,Sobreposição de 0.00 ha (0.00%) com Embargos IBAMA.,,2026-06-14T23:41:31.886236+00:00
EV-CAR04-IBAMA-112,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,44.0379,0.4906,Alta,Sobreposição de 44.04 ha (0.49%) com Embargos IBAMA.,,2026-06-14T23:41:31.902194+00:00
EV-CAR04-IBAMA-113,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,6.9045,0.0769,Alta,Sobreposição de 6.90 ha (0.08%) com Embargos IBAMA.,,2026-06-14T23:41:31.916158+00:00
EV-CAR04-IBAMA-114,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,74.5586,0.8306,Alta,Sobreposição de 74.56 ha (0.83%) com Embargos IBAMA.,,2026-06-14T23:41:31.931117+00:00
EV-CAR04-IBAMA-115,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,79.276,0.8832,Alta,Sobreposição de 79.28 ha (0.88%) com Embargos IBAMA.,,2026-06-14T23:41:31.946078+00:00
EV-CAR04-IBAMA-116,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,81.0407,0.9029,Alta,Sobreposição de 81.04 ha (0.90%) com Embargos IBAMA.,,2026-06-14T23:41:31.960039+00:00
EV-CAR04-IBAMA-117,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,0.0,0.0,Média,Sobreposição de 0.00 ha (0.00%) com Embargos IBAMA.,,2026-06-14T23:41:31.974999+00:00
EV-CAR04-IBAMA-118,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,13.7632,0.1533,Alta,Sobreposição de 13.76 ha (0.15%) com Embargos IBAMA.,,2026-06-14T23:41:31.997966+00:00
EV-CAR04-IBAMA-119,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,6.584,0.0734,Alta,Sobreposição de 6.58 ha (0.07%) com Embargos IBAMA.,,2026-06-14T23:41:32.013922+00:00
EV-CAR04-IBAMA-120,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,49.4062,0.5504,Alta,Sobreposição de 49.41 ha (0.55%) com Embargos IBAMA.,,2026-06-14T23:41:32.028864+00:00
EV-CAR04-IBAMA-121,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,14.8276,0.1652,Alta,Sobreposição de 14.83 ha (0.17%) com Embargos IBAMA.,,2026-06-14T23:41:32.043815+00:00
EV-CAR04-IBAMA-122,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,48.1169,0.5361,Alta,Sobreposição de 48.12 ha (0.54%) com Embargos IBAMA.,,2026-06-14T23:41:32.058801+00:00
EV-CAR04-IBAMA-123,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,32.0315,0.3569,Alta,Sobreposição de 32.03 ha (0.36%) com Embargos IBAMA.,,2026-06-14T23:41:32.079719+00:00
EV-CAR04-IBAMA-124,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,22.79,0.2539,Alta,Sobreposição de 22.79 ha (0.25%) com Embargos IBAMA.,,2026-06-14T23:41:32.096702+00:00
EV-CAR04-IBAMA-125,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,9.7603,0.1087,Alta,Sobreposição de 9.76 ha (0.11%) com Embargos IBAMA.,,2026-06-14T23:41:32.115624+00:00
EV-CAR04-IBAMA-126,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,22.5647,0.2514,Alta,Sobreposição de 22.56 ha (0.25%) com Embargos IBAMA.,,2026-06-14T23:41:32.134602+00:00
EV-CAR04-IBAMA-127,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,29.9146,0.3333,Alta,Sobreposição de 29.91 ha (0.33%) com Embargos IBAMA.,,2026-06-14T23:41:32.150529+00:00
EV-CAR04-IBAMA-128,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,15.4808,0.1725,Alta,Sobreposição de 15.48 ha (0.17%) com Embargos IBAMA.,,2026-06-14T23:41:32.166487+00:00
EV-CAR04-IBAMA-129,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,25.459,0.2836,Alta,Sobreposição de 25.46 ha (0.28%) com Embargos IBAMA.,,2026-06-14T23:41:32.181474+00:00
EV-CAR04-IBAMA-130,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,embargos,IBAMA / PAMGIA,https://pamgia.ibama.gov.br/geoservicos/arquivos/adm_embargo_ibama_a.shp.zip,2026-06-14,,intersection,25.6727,0.286,Alta,Sobreposição de 25.67 ha (0.29%) com Embargos IBAMA.,,2026-06-14T23:41:32.196408+00:00
EV-CAR01-TI-005,CAR_01,RS431940647EE57C13C9749C7994C7046FA96E109,terras_indigenas,FUNAI,https://geoserver.funai.gov.br/geoserver/Funai/ows,2026-06-14,,intersection,0.0,0.0,Alta,Não foi identificada sobreposição com terras_indigenas na área do imóvel.,Ausência de interseção não exclui riscos fora do perímetro analisado.,2026-06-14T23:41:32.226327+00:00
EV-CAR02-TI-005,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,terras_indigenas,FUNAI,https://geoserver.funai.gov.br/geoserver/Funai/ows,2026-06-14,,intersection,0.0,0.0,Alta,Não foi identificada sobreposição com terras_indigenas na área do imóvel.,Ausência de interseção não exclui riscos fora do perímetro analisado.,2026-06-14T23:41:32.244281+00:00
EV-CAR03-TI-005,CAR_03,MT5103254B043C12A67EA4522B06A3CF62467D760,terras_indigenas,FUNAI,https://geoserver.funai.gov.br/geoserver/Funai/ows,2026-06-14,,intersection,0.0,0.0,Alta,Não foi identificada sobreposição com terras_indigenas na área do imóvel.,Ausência de interseção não exclui riscos fora do perímetro analisado.,2026-06-14T23:41:32.263230+00:00
EV-CAR04-TI-006,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,terras_indigenas,FUNAI,https://geoserver.funai.gov.br/geoserver/Funai/ows,2026-06-14,,intersection,0.0,0.0,Alta,Não foi identificada sobreposição com terras_indigenas na área do imóvel.,Ausência de interseção não exclui riscos fora do perímetro analisado.,2026-06-14T23:41:32.280209+00:00
EV-CAR02-UC-010,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,unidades_conservacao,ICMBio / CNUC,https://dadosabertos.mma.gov.br/,2026-06-14,,intersection,151.7788,94.4212,Alta,Sobreposição de 151.78 ha (94.42%) com Unidades de Conservação.,,2026-06-14T23:41:32.326088+00:00
EV-CAR02-UC-011,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,unidades_conservacao,ICMBio / CNUC,https://dadosabertos.mma.gov.br/,2026-06-14,,intersection,83.1866,51.7502,Alta,Sobreposição de 83.19 ha (51.75%) com Unidades de Conservação.,,2026-06-14T23:41:32.342019+00:00
EV-CAR04-UC-006,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,unidades_conservacao,ICMBio / CNUC,https://dadosabertos.mma.gov.br/,2026-06-14,,intersection,2233.5984,24.8842,Alta,Sobreposição de 2233.60 ha (24.88%) com Unidades de Conservação.,,2026-06-14T23:41:32.356979+00:00
EV-CAR02-DESM-006,CAR_02,PR4109401014658F643104BEAAF9A030A42F1D57A,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,10.8268,6.7353,Alta,Sobreposição de 10.83 ha (6.74%) com Desmatamento.,,2026-06-14T23:41:32.439756+00:00
EV-CAR04-DESM-130,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,34.3874,0.3831,Alta,Sobreposição de 34.39 ha (0.38%) com Desmatamento.,,2026-06-14T23:41:32.456711+00:00
EV-CAR04-DESM-131,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,14.9838,0.1669,Alta,Sobreposição de 14.98 ha (0.17%) com Desmatamento.,,2026-06-14T23:41:32.472668+00:00
EV-CAR04-DESM-132,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,7.2472,0.0807,Alta,Sobreposição de 7.25 ha (0.08%) com Desmatamento.,,2026-06-14T23:41:32.487630+00:00
EV-CAR04-DESM-133,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,10.7486,0.1197,Alta,Sobreposição de 10.75 ha (0.12%) com Desmatamento.,,2026-06-14T23:41:32.505580+00:00
EV-CAR04-DESM-134,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,7.4235,0.0827,Alta,Sobreposição de 7.42 ha (0.08%) com Desmatamento.,,2026-06-14T23:41:32.521537+00:00
EV-CAR04-DESM-135,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,76.5251,0.8526,Alta,Sobreposição de 76.53 ha (0.85%) com Desmatamento.,,2026-06-14T23:41:32.538492+00:00
EV-CAR04-DESM-136,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,2.1692,0.0242,Alta,Sobreposição de 2.17 ha (0.02%) com Desmatamento.,,2026-06-14T23:41:32.554449+00:00
EV-CAR04-DESM-137,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,4.3692,0.0487,Alta,Sobreposição de 4.37 ha (0.05%) com Desmatamento.,,2026-06-14T23:41:32.571406+00:00
EV-CAR04-DESM-138,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,0.7882,0.0088,Alta,Sobreposição de 0.79 ha (0.01%) com Desmatamento.,,2026-06-14T23:41:32.587390+00:00
EV-CAR04-DESM-139,CAR_04,MT5101407324C35ED3C454FE3AA26F7AC45E282C0,desmatamento,MapBiomas Alerta,http://production.alerta.mapbiomas.org/geoserver/mapbiomas-alertas/wfs,2026-06-14,,intersection,11.6641,0.1299,Alta,Sobreposição de 11.66 ha (0.13%) com Desmatamento.,,2026-06-14T23:41:32.602348+00:00
